reference,customer_name,status,last_update
TV-106410,Sunrise Textiles,created,2026-07-04T05:10:00Z
TV-106411,Metro Foods,in_transit,2026-07-03T05:46:00Z
TV-106412,Acme Trading,in_transit,2026-07-02T19:00:00Z
TV-106413,Summit Logistics,in_transit,2026-07-04T13:00:00Z
TV-106414,Eastlink Motors,picked_up,2026-07-09T13:09:00Z
TV-106415,Harbour Pharma,picked_up,2026-07-05T09:34:00Z
TV-106416,Skyline Beverages,delivered,2026-07-06T00:56:00Z
TV-106417,Skyline Freight,delivered,2026-07-06T18:49:00Z
TV-106418,Harbour Pharma,picked_up,2026-07-05T12:04:00Z
TV-106419,Coastal Pharma,created,2026-07-02T22:35:00Z
TV-106420,Ironbark Pharma,in_transit,2026-07-06T02:15:00Z
TV-106421,Highland Beverages,in_transit,2026-07-03T17:21:00Z
TV-106422,Riverside Textiles,in_transit,2026-07-08T14:08:00Z
TV-106423,Highland Motors,in_transit,2026-07-05T05:51:00Z
TV-106424,Harbour Beverages,in_transit,2026-07-09T08:45:00Z
TV-106425,Coastal Motors,delivered,2026-07-05T02:11:00Z
TV-106426,Sunrise Wholesale,created,2026-07-05T14:53:00Z
TV-106427,Silverline Trading,picked_up,2026-07-03T18:44:00Z
TV-106428,Eastlink Distribution,created,2026-07-08T00:27:00Z
TV-106429,Pacific Textiles,created,2026-07-07T13:34:00Z
TV-106430,Harbour Packaging,picked_up,2026-07-07T09:30:00Z
TV-106431,Metro Retail,delivered,2026-07-03T11:37:00Z
TV-106432,Riverside Freight,picked_up,2026-07-04T21:07:00Z
TV-106433,Sunrise Textiles,in_transit,2026-07-07T20:48:00Z
TV-106434,Summit Retail,created,2026-07-08T00:27:00Z
TV-106435,Kingsway Beverages,in_transit,2026-07-03T02:15:00Z
TV-106436,Skyline Textiles,created,2026-07-02T07:47:00Z
TV-106437,Harbour Wholesale,picked_up,2026-07-04T04:07:00Z
TV-106438,Northern Packaging,in_transit,2026-07-05T10:58:00Z
TV-106439,Eastlink Logistics,created,2026-07-04T23:34:00Z
TV-106440,Acme Foods,in_transit,2026-07-04T17:03:00Z
TV-106441,Summit Beverages,created,2026-07-08T23:25:00Z
TV-106442,Bluegum Wholesale,failed,2026-07-09T18:10:00Z
TV-106443,Ironbark Wholesale,in_transit,2026-07-08T21:13:00Z
TV-106444,Skyline Wholesale,delivered,2026-07-04T00:49:00Z
TV-106445,Silverline Textiles,in_transit,2026-07-02T16:40:00Z
TV-106446,Bluegum Electronics,created,2026-07-02T22:36:00Z
TV-106447,Golden Logistics,in_transit,2026-07-05T05:10:00Z
TV-106448,Summit Logistics,created,2026-07-08T08:47:00Z
TV-106449,Crestview Hardware,created,2026-07-09T05:43:00Z
TV-106450,Pacific Beverages,created,2026-07-01T12:42:00Z
TV-106451,Metro Retail,picked_up,2026-07-03T03:42:00Z
TV-106452,Silverline Retail,created,2026-07-05T22:27:00Z
TV-106453,Harbour Hardware,picked_up,2026-07-03T01:29:00Z
TV-106454,Crestview Retail,in_transit,2026-07-08T14:13:00Z
TV-106455,Baywater Motors,delivered,2026-07-08T08:49:00Z
TV-106456,Redwood Trading,picked_up,2026-07-01T16:19:00Z
TV-106457,Harbour Textiles,delivered,2026-07-07T20:26:00Z
TV-106458,Baywater Trading,failed,2026-07-05T06:16:00Z
TV-106459,Golden Motors,in_transit,2026-07-06T22:25:00Z
TV-106460,Northern Retail,delivered,2026-07-01T21:25:00Z
TV-106461,Sunrise Beverages,created,2026-07-08T16:14:00Z
TV-106462,Kingsway Textiles,in_transit,2026-07-08T08:07:00Z
TV-106463,Sunrise Freight,picked_up,2026-07-07T15:57:00Z
TV-106464,Skyline Wholesale,in_transit,2026-07-02T08:07:00Z
TV-106465,Redwood Beverages,created,2026-07-05T02:26:00Z
TV-106466,Golden Beverages,created,2026-07-09T08:55:00Z
TV-106467,Crestview Logistics,delivered,2026-07-01T12:21:00Z
TV-106468,Riverside Distribution,created,2026-07-03T07:22:00Z
TV-106469,Coastal Packaging,failed,2026-07-10T05:51:00Z
TV-106470,Sunrise Motors,delivered,2026-07-04T07:57:00Z
TV-106471,Baywater Logistics,in_transit,2026-07-01T19:22:00Z
TV-106472,Redwood Textiles,created,2026-07-08T13:16:00Z
TV-106473,Crestview Textiles,in_transit,2026-07-06T06:57:00Z
TV-106474,Crestview Wholesale,created,2026-07-02T09:36:00Z
TV-106475,Golden Trading,in_transit,2026-07-06T05:48:00Z
TV-106476,Redwood Beverages,delivered,2026-07-07T08:57:00Z
TV-106477,Bluegum Textiles,delivered,2026-07-05T06:54:00Z
TV-106478,Northern Supplies,picked_up,2026-07-02T04:13:00Z
TV-106479,Golden Beverages,created,2026-07-06T01:47:00Z
TV-106480,Summit Motors,created,2026-07-02T08:04:00Z
TV-106481,Crestview Logistics,picked_up,2026-07-07T15:49:00Z
TV-106482,Metro Hardware,delivered,2026-07-08T00:52:00Z
TV-106483,Baywater Electronics,created,2026-07-09T21:48:00Z
TV-106484,Acme Trading,failed,2026-07-07T02:58:00Z
TV-106485,Baywater Motors,in_transit,2026-07-07T06:16:00Z
TV-106486,Eastlink Pharma,in_transit,2026-07-09T15:17:00Z
TV-106487,Harbour Electronics,in_transit,2026-07-04T20:06:00Z
TV-106488,Sunrise Motors,created,2026-07-04T06:53:00Z
TV-106489,Eastlink Distribution,created,2026-07-05T10:45:00Z
TV-106490,Coastal Beverages,picked_up,2026-07-08T00:42:00Z
TV-106491,Northern Hardware,delivered,2026-07-06T17:29:00Z
TV-106492,Eastlink Retail,in_transit,2026-07-09T14:59:00Z
TV-106493,Acme Motors,delivered,2026-07-06T22:44:00Z
TV-106494,Redwood Textiles,delivered,2026-07-08T11:09:00Z
TV-106495,Golden Electronics,in_transit,2026-07-05T15:45:00Z
TV-106496,Silverline Hardware,in_transit,2026-07-10T03:26:00Z
TV-106497,Riverside Textiles,picked_up,2026-07-07T07:30:00Z
TV-106498,Summit Pharma,created,2026-07-09T23:34:00Z
TV-106499,Northern Logistics,picked_up,2026-07-05T13:59:00Z
TV-106500,Silverline Textiles,in_transit,2026-07-06T04:37:00Z
TV-106501,Bluegum Hardware,delivered,2026-07-06T20:25:00Z
TV-106502,Crestview Distribution,created,2026-07-08T06:47:00Z
TV-106503,Metro Textiles,picked_up,2026-07-06T18:58:00Z
TV-106504,Kingsway Wholesale,in_transit,2026-07-07T20:58:00Z
TV-106505,Northern Freight,picked_up,2026-07-05T09:35:00Z
TV-106506,Ironbark Electronics,in_transit,2026-07-05T06:06:00Z
TV-106507,Silverline Textiles,delivered,2026-07-04T10:58:00Z
TV-106508,Harbour Textiles,in_transit,2026-07-02T07:45:00Z
TV-106509,Riverside Supplies,delivered,2026-07-09T02:45:00Z
TV-106510,Summit Motors,created,2026-07-09T20:18:00Z
TV-106511,Metro Wholesale,delivered,2026-07-06T03:53:00Z
TV-106512,Ironbark Freight,delivered,2026-07-05T09:06:00Z
TV-106513,Summit Electronics,delivered,2026-07-04T20:50:00Z
TV-106514,Acme Beverages,delivered,2026-07-04T00:52:00Z
TV-106515,Redwood Packaging,picked_up,2026-07-05T07:50:00Z
TV-106516,Northern Packaging,created,2026-07-05T20:08:00Z
TV-106517,Ironbark Electronics,failed,2026-07-09T23:08:00Z
TV-106518,Metro Retail,picked_up,2026-07-03T07:07:00Z
TV-106519,Silverline Motors,in_transit,2026-07-09T23:20:00Z
TV-106520,Highland Retail,in_transit,2026-07-10T02:53:00Z
TV-106521,Pacific Electronics,delivered,2026-07-07T15:05:00Z
TV-106522,Pacific Freight,in_transit,2026-07-06T07:01:00Z
TV-106523,Acme Motors,created,2026-07-04T10:58:00Z
TV-106524,Acme Freight,in_transit,2026-07-07T15:09:00Z
TV-106525,Sunrise Textiles,in_transit,2026-07-03T19:50:00Z
TV-106526,Kingsway Freight,delivered,2026-07-05T21:17:00Z
TV-106527,Metro Supplies,in_transit,2026-07-04T07:19:00Z
TV-106528,Baywater Retail,in_transit,2026-07-04T02:54:00Z
TV-106529,Bluegum Foods,created,2026-07-08T07:57:00Z
TV-106530,Golden Foods,delivered,2026-07-08T12:50:00Z
TV-106531,Northern Supplies,in_transit,2026-07-09T20:37:00Z
TV-106532,Baywater Freight,in_transit,2026-07-08T10:24:00Z
TV-106533,Redwood Packaging,picked_up,2026-07-09T10:02:00Z
TV-106534,Golden Motors,delivered,2026-07-06T09:21:00Z
TV-106535,Harbour Beverages,created,2026-07-03T06:36:00Z
TV-106536,Northern Pharma,in_transit,2026-07-04T23:38:00Z
TV-106537,Kingsway Foods,created,2026-07-08T23:55:00Z
TV-106538,Golden Freight,in_transit,2026-07-07T13:55:00Z
TV-106539,Bluegum Distribution,delivered,2026-07-03T09:48:00Z
TV-106540,Kingsway Hardware,in_transit,2026-07-05T20:35:00Z
TV-106541,Crestview Logistics,in_transit,2026-07-09T20:21:00Z
TV-106542,Ironbark Freight,created,2026-07-06T19:12:00Z
TV-106543,Redwood Freight,created,2026-07-08T05:47:00Z
TV-106544,Harbour Retail,in_transit,2026-07-05T13:07:00Z
TV-106545,Summit Motors,in_transit,2026-07-04T17:37:00Z
TV-106546,Northern Hardware,picked_up,2026-07-05T04:35:00Z
TV-106547,Silverline Retail,in_transit,2026-07-08T09:16:00Z
TV-106548,Ironbark Hardware,picked_up,2026-07-07T05:16:00Z
TV-106549,Sunrise Supplies,in_transit,2026-07-06T08:08:00Z
TV-106550,Pacific Foods,in_transit,2026-07-07T23:01:00Z
TV-106551,Skyline Textiles,failed,2026-07-05T01:03:00Z
TV-106552,Skyline Trading,picked_up,2026-07-08T14:23:00Z
TV-106553,Kingsway Hardware,delivered,2026-07-07T10:38:00Z
TV-106554,Baywater Retail,in_transit,2026-07-06T00:06:00Z
TV-106555,Metro Motors,created,2026-07-07T22:59:00Z
TV-106556,Crestview Textiles,created,2026-07-06T20:56:00Z
TV-106557,Northern Wholesale,created,2026-07-05T06:25:00Z
TV-106558,Pacific Hardware,delivered,2026-07-02T18:07:00Z
TV-106559,Ironbark Hardware,failed,2026-07-02T17:36:00Z
TV-106560,Skyline Electronics,delivered,2026-07-03T22:27:00Z
TV-106561,Harbour Packaging,picked_up,2026-07-08T21:06:00Z
TV-106562,Silverline Foods,in_transit,2026-07-09T05:34:00Z
TV-106563,Sunrise Pharma,in_transit,2026-07-05T11:44:00Z
TV-106564,Eastlink Wholesale,in_transit,2026-07-02T12:21:00Z
TV-106565,Summit Supplies,delivered,2026-07-04T20:22:00Z
TV-106566,Northern Electronics,in_transit,2026-07-06T15:41:00Z
TV-106567,Golden Pharma,picked_up,2026-07-04T00:55:00Z
TV-106568,Silverline Logistics,in_transit,2026-07-05T07:26:00Z
TV-106569,Highland Distribution,in_transit,2026-07-06T20:42:00Z
TV-106570,Summit Hardware,in_transit,2026-07-07T00:57:00Z
TV-106571,Redwood Motors,created,2026-07-03T02:25:00Z
TV-106572,Northern Supplies,created,2026-07-10T04:05:00Z
TV-106573,Skyline Foods,picked_up,2026-07-09T18:31:00Z
TV-106574,Sunrise Freight,failed,2026-07-01T12:58:00Z
TV-106575,Summit Distribution,delivered,2026-07-08T13:00:00Z
TV-106576,Baywater Foods,delivered,2026-07-08T22:48:00Z
TV-106577,Summit Pharma,picked_up,2026-07-04T15:25:00Z
TV-106578,Ironbark Logistics,in_transit,2026-07-07T20:10:00Z
TV-106579,Skyline Wholesale,picked_up,2026-07-07T00:20:00Z
TV-106580,Summit Foods,delivered,2026-07-01T18:07:00Z
TV-106581,Crestview Freight,failed,2026-07-08T06:09:00Z
TV-106582,Coastal Electronics,failed,2026-07-06T13:38:00Z
TV-106583,Summit Foods,created,2026-07-09T22:58:00Z
TV-106584,Baywater Motors,delivered,2026-07-06T13:36:00Z
TV-106585,Silverline Supplies,created,2026-07-06T21:29:00Z
TV-106586,Ironbark Wholesale,picked_up,2026-07-07T08:27:00Z
TV-106587,Golden Freight,delivered,2026-07-09T08:08:00Z
TV-106588,Eastlink Hardware,in_transit,2026-07-07T21:54:00Z
TV-106589,Crestview Hardware,delivered,2026-07-06T09:33:00Z
TV-106590,Bluegum Foods,picked_up,2026-07-10T07:52:00Z
TV-106591,Coastal Textiles,in_transit,2026-07-08T23:59:00Z
TV-106592,Kingsway Logistics,delivered,2026-07-01T20:25:00Z
TV-106593,Silverline Trading,picked_up,2026-07-07T09:48:00Z
TV-106594,Eastlink Motors,created,2026-07-03T18:20:00Z
TV-106595,Northern Electronics,created,2026-07-09T21:41:00Z
TV-106596,Northern Logistics,failed,2026-07-04T10:18:00Z
TV-106597,Kingsway Hardware,in_transit,2026-07-03T05:02:00Z
TV-106598,Crestview Packaging,picked_up,2026-07-06T06:01:00Z
TV-106599,Kingsway Textiles,picked_up,2026-07-04T21:38:00Z
TV-106600,Harbour Textiles,delivered,2026-07-06T08:35:00Z
TV-106601,Acme Hardware,created,2026-07-03T13:31:00Z
TV-106602,Eastlink Motors,delivered,2026-07-08T23:55:00Z
TV-106603,Silverline Packaging,delivered,2026-07-05T11:36:00Z
TV-106604,Riverside Packaging,created,2026-07-07T04:15:00Z
TV-106605,Kingsway Motors,delivered,2026-07-04T00:47:00Z
TV-106606,Harbour Retail,in_transit,2026-07-09T09:12:00Z
TV-106607,Baywater Freight,delivered,2026-07-06T05:11:00Z
TV-106608,Golden Trading,picked_up,2026-07-08T23:33:00Z
TV-106609,Metro Hardware,picked_up,2026-07-02T04:37:00Z
TV-106610,Crestview Freight,in_transit,2026-07-03T03:26:00Z
TV-106611,Silverline Electronics,delivered,2026-07-10T07:38:00Z
TV-106612,Highland Packaging,picked_up,2026-07-05T02:58:00Z
TV-106613,Metro Hardware,in_transit,2026-07-06T11:17:00Z
TV-106614,Northern Retail,delivered,2026-07-05T13:39:00Z
TV-106615,Skyline Beverages,in_transit,2026-07-04T12:30:00Z
TV-106616,Silverline Hardware,created,2026-07-10T02:56:00Z
TV-106617,Northern Supplies,in_transit,2026-07-02T07:18:00Z
TV-106618,Acme Hardware,picked_up,2026-07-07T03:35:00Z
TV-106619,Silverline Packaging,created,2026-07-03T16:16:00Z
TV-106620,Baywater Trading,created,2026-07-09T04:25:00Z
TV-106621,Skyline Motors,delivered,2026-07-07T04:04:00Z
TV-106622,Harbour Distribution,in_transit,2026-07-06T23:37:00Z
TV-106623,Acme Freight,picked_up,2026-07-03T05:16:00Z
TV-106624,Eastlink Wholesale,picked_up,2026-07-03T14:09:00Z
TV-106625,Summit Retail,created,2026-07-02T10:36:00Z
TV-106626,Acme Trading,picked_up,2026-07-05T18:16:00Z
TV-106627,Crestview Beverages,failed,2026-07-06T19:31:00Z
TV-106628,Baywater Logistics,delivered,2026-07-01T20:37:00Z
TV-106629,Summit Pharma,delivered,2026-07-06T06:55:00Z
TV-106630,Golden Textiles,delivered,2026-07-05T15:00:00Z
TV-106631,Bluegum Hardware,created,2026-07-06T19:56:00Z
TV-106632,Bluegum Retail,created,2026-07-08T13:48:00Z
TV-106633,Pacific Distribution,delivered,2026-07-03T00:13:00Z
TV-106634,Pacific Hardware,delivered,2026-07-07T17:10:00Z
TV-106635,Eastlink Logistics,delivered,2026-07-07T20:49:00Z
TV-106636,Skyline Hardware,picked_up,2026-07-05T17:42:00Z
TV-106637,Highland Supplies,delivered,2026-07-04T06:05:00Z
TV-106638,Highland Freight,created,2026-07-08T00:47:00Z
TV-106639,Eastlink Electronics,in_transit,2026-07-09T12:02:00Z
TV-106640,Metro Motors,delivered,2026-07-10T06:15:00Z
TV-106641,Kingsway Hardware,created,2026-07-07T18:09:00Z
TV-106642,Golden Wholesale,failed,2026-07-04T17:28:00Z
TV-106643,Highland Foods,created,2026-07-09T08:33:00Z
TV-106644,Harbour Textiles,created,2026-07-07T14:49:00Z
TV-106645,Crestview Pharma,created,2026-07-03T11:17:00Z
TV-106646,Acme Foods,delivered,2026-07-06T14:51:00Z
TV-106647,Eastlink Freight,created,2026-07-05T02:41:00Z
TV-106648,Golden Motors,delivered,2026-07-09T14:57:00Z
TV-106649,Acme Retail,picked_up,2026-07-05T21:38:00Z
TV-106650,Acme Pharma,delivered,2026-07-07T20:01:00Z
TV-106651,Metro Pharma,delivered,2026-07-05T12:10:00Z
TV-106652,Eastlink Trading,failed,2026-07-08T04:47:00Z
TV-106653,Eastlink Motors,in_transit,2026-07-07T12:53:00Z
TV-106654,Highland Hardware,in_transit,2026-07-03T12:27:00Z
TV-106655,Sunrise Trading,delivered,2026-07-05T10:52:00Z
TV-106656,Kingsway Distribution,in_transit,2026-07-02T07:03:00Z
TV-106657,Baywater Trading,in_transit,2026-07-05T15:03:00Z
TV-106658,Acme Beverages,in_transit,2026-07-02T17:20:00Z
TV-106659,Pacific Beverages,created,2026-07-04T19:04:00Z
TV-106660,Silverline Trading,created,2026-07-03T01:06:00Z
TV-106661,Redwood Hardware,in_transit,2026-07-05T12:23:00Z
TV-106662,Baywater Logistics,delivered,2026-07-07T18:37:00Z
TV-106663,Highland Foods,in_transit,2026-07-09T23:05:00Z
TV-106664,Kingsway Textiles,delivered,2026-07-02T06:14:00Z
TV-106665,Coastal Supplies,failed,2026-07-01T16:55:00Z
TV-106666,Skyline Freight,created,2026-07-07T20:30:00Z
TV-106667,Ironbark Freight,delivered,2026-07-01T09:18:00Z
TV-106668,Eastlink Motors,in_transit,2026-07-07T11:41:00Z
TV-106669,Eastlink Foods,in_transit,2026-07-03T17:01:00Z
TV-106670,Silverline Foods,in_transit,2026-07-02T15:29:00Z
TV-106671,Sunrise Packaging,delivered,2026-07-06T12:55:00Z
TV-106672,Crestview Distribution,created,2026-07-01T10:33:00Z
TV-106673,Baywater Motors,in_transit,2026-07-08T19:08:00Z
TV-106674,Kingsway Motors,picked_up,2026-07-02T05:51:00Z
TV-106675,Riverside Distribution,picked_up,2026-07-03T21:39:00Z
TV-106676,Sunrise Wholesale,delivered,2026-07-09T20:22:00Z
TV-106677,Ironbark Freight,delivered,2026-07-04T08:05:00Z
TV-106678,Metro Beverages,in_transit,2026-07-07T12:13:00Z
TV-106679,Skyline Textiles,created,2026-07-08T00:11:00Z
TV-106680,Northern Packaging,delivered,2026-07-09T14:04:00Z
TV-106681,Crestview Logistics,created,2026-07-05T06:03:00Z
TV-106682,Kingsway Logistics,in_transit,2026-07-03T04:17:00Z
TV-106683,Skyline Motors,in_transit,2026-07-07T22:18:00Z
TV-106684,Summit Logistics,created,2026-07-02T12:43:00Z
TV-106685,Skyline Beverages,delivered,2026-07-05T19:05:00Z
TV-106686,Coastal Supplies,in_transit,2026-07-08T23:56:00Z
TV-106687,Baywater Motors,picked_up,2026-07-07T03:44:00Z
TV-106688,Baywater Trading,picked_up,2026-07-05T17:47:00Z
TV-106689,Acme Motors,in_transit,2026-07-04T09:16:00Z
TV-106690,Redwood Distribution,created,2026-07-08T06:15:00Z
TV-106691,Coastal Textiles,delivered,2026-07-07T08:17:00Z
TV-106692,Baywater Textiles,delivered,2026-07-05T15:28:00Z
TV-106693,Northern Pharma,delivered,2026-07-02T02:28:00Z
TV-106694,Silverline Foods,delivered,2026-07-10T05:28:00Z
TV-106695,Sunrise Beverages,failed,2026-07-10T01:35:00Z
TV-106696,Highland Wholesale,delivered,2026-07-06T07:53:00Z
TV-106697,Baywater Beverages,picked_up,2026-07-07T19:30:00Z
TV-106698,Eastlink Foods,picked_up,2026-07-05T14:44:00Z
TV-106699,Sunrise Freight,picked_up,2026-07-09T19:33:00Z
TV-106700,Sunrise Motors,created,2026-07-01T23:03:00Z
TV-106701,Golden Pharma,in_transit,2026-07-02T17:38:00Z
TV-106702,Pacific Supplies,picked_up,2026-07-03T11:10:00Z
TV-106703,Northern Retail,picked_up,2026-07-04T14:29:00Z
TV-106704,Golden Trading,picked_up,2026-07-01T22:10:00Z
TV-106705,Metro Supplies,picked_up,2026-07-04T04:52:00Z
TV-106706,Acme Packaging,failed,2026-07-05T21:32:00Z
TV-106707,Metro Textiles,delivered,2026-07-07T18:33:00Z
TV-106708,Highland Wholesale,created,2026-07-05T20:54:00Z
TV-106709,Sunrise Pharma,picked_up,2026-07-05T05:07:00Z
TV-106710,Golden Electronics,in_transit,2026-07-10T04:35:00Z
TV-106711,Ironbark Trading,picked_up,2026-07-07T02:07:00Z
TV-106712,Crestview Packaging,created,2026-07-01T17:00:00Z
TV-106713,Silverline Wholesale,in_transit,2026-07-07T09:00:00Z
TV-106714,Ironbark Trading,delivered,2026-07-10T04:57:00Z
TV-106715,Riverside Wholesale,created,2026-07-04T05:53:00Z
TV-106716,Redwood Motors,in_transit,2026-07-02T23:05:00Z
TV-106717,Sunrise Supplies,failed,2026-07-04T03:36:00Z
TV-106718,Coastal Wholesale,in_transit,2026-07-02T20:02:00Z
TV-106719,Bluegum Pharma,delivered,2026-07-07T16:08:00Z
TV-106720,Crestview Logistics,delivered,2026-07-07T12:38:00Z
TV-106721,Baywater Retail,created,2026-07-03T22:26:00Z
TV-106722,Kingsway Logistics,picked_up,2026-07-02T04:31:00Z
TV-106723,Ironbark Pharma,created,2026-07-08T09:41:00Z
TV-106724,Baywater Motors,delivered,2026-07-03T17:01:00Z
TV-106725,Kingsway Electronics,picked_up,2026-07-07T11:26:00Z
TV-106726,Redwood Foods,delivered,2026-07-03T03:32:00Z
TV-106727,Riverside Motors,created,2026-07-04T04:42:00Z
TV-106728,Riverside Electronics,in_transit,2026-07-05T23:36:00Z
TV-106729,Baywater Supplies,delivered,2026-07-08T22:00:00Z
TV-106730,Acme Trading,created,2026-07-06T04:37:00Z
TV-106731,Silverline Pharma,picked_up,2026-07-07T11:58:00Z
TV-106732,Acme Wholesale,failed,2026-07-01T09:13:00Z
TV-106733,Redwood Foods,created,2026-07-03T08:49:00Z
TV-106734,Acme Retail,created,2026-07-03T00:58:00Z
TV-106735,Kingsway Wholesale,created,2026-07-02T06:27:00Z
TV-106736,Crestview Distribution,in_transit,2026-07-02T02:14:00Z
TV-106737,Harbour Logistics,picked_up,2026-07-08T19:49:00Z
TV-106738,Bluegum Retail,in_transit,2026-07-05T22:48:00Z
TV-106739,Acme Motors,in_transit,2026-07-08T17:33:00Z
TV-106740,Baywater Foods,picked_up,2026-07-05T22:47:00Z
TV-106741,Eastlink Packaging,picked_up,2026-07-01T21:52:00Z
TV-106742,Silverline Beverages,created,2026-07-06T19:25:00Z
TV-106743,Silverline Beverages,in_transit,2026-07-09T16:41:00Z
TV-106744,Acme Electronics,picked_up,2026-07-03T15:04:00Z
TV-106745,Eastlink Textiles,delivered,2026-07-02T22:42:00Z
TV-106746,Acme Supplies,delivered,2026-07-07T10:03:00Z
TV-106747,Metro Wholesale,failed,2026-07-02T08:00:00Z
TV-106748,Golden Supplies,picked_up,2026-07-03T22:33:00Z
TV-106749,Silverline Wholesale,in_transit,2026-07-09T18:29:00Z
TV-106750,Sunrise Logistics,created,2026-07-08T09:33:00Z
TV-106751,Summit Electronics,created,2026-07-09T13:15:00Z
TV-106752,Golden Logistics,delivered,2026-07-08T22:45:00Z
TV-106753,Baywater Retail,in_transit,2026-07-02T04:06:00Z
TV-106754,Golden Pharma,failed,2026-07-07T17:33:00Z
TV-106755,Eastlink Trading,in_transit,2026-07-02T18:29:00Z
TV-106756,Metro Electronics,delivered,2026-07-01T09:01:00Z
TV-106757,Kingsway Electronics,picked_up,2026-07-09T21:52:00Z
TV-106758,Summit Wholesale,picked_up,2026-07-08T02:02:00Z
TV-106759,Summit Freight,in_transit,2026-07-05T00:07:00Z
TV-106760,Sunrise Freight,picked_up,2026-07-08T05:01:00Z
